annee,soir,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points,,,,annee,DF,Ordre,Country,Pays,Artiste,Chanson,Langue,Place,Points
1997,FI,2,Turkey,Turquie,Şebnem Paker,Dinle,Turc,3,121,,,,,,,,,,,,,
1996,FI,8,Austria,Autriche,George Nussbaumer,Weil's dr guat got,Vorarlbergeois,10,68,,,,,,,,,,,,,
1996,FI,16,Belgium,Belgique,Lisa del Bo,Liefde is een kaartspel,Néerlandais,16,22,,,,,,,,,,,,,
1996,FI,21,,Bosnie-Herzégovine,Amila Glamočak,Za našu ljubav,Bosnien,22,13,,,,,,,,,,,,,
"1996,FI,5,Cyprus,Chypre,Constantínos Christofórou,""Móno yia mas"
"(Μόνο για μας)"",Grec,9,72,,,,,,,,,,,,,"
1996,FI,7,Croatia,Croatie,Maja Blagdan,Sveta ljubav,Croate,4,98,,,,,,,,,,,,,
"1996,FI,3,Spain,Espagne,Antonio Carbonell,""¡Ay, qué deseo!"",Espagnol,20,17,,,,,,,,,,,,,"
1996,FI,11,Estonia,Estonie,Maarja-Liis Ilus & Ivo Linna,Kaelakee hääl,Estonien,5,94,,,,,,,,,,,,,
1996,FI,18,Finland,Finlande,Jasmine,Niin kaunis on taivas,Finnois,23,9,,,,,,,,,,,,,
1996,FI,13,France,France,Dan Ar Braz & l'Héritage des Celtes,Diwanit bugale,Breton,19,18,,,,,,,,,,,,,
"1996,FI,10,Greece,Grèce,Mariana Efstratiou,""Emís foráme to himóna anixiátika"
"(Εμείς φοράμε tο χειμώνα ανοιξιάτικα)"",Grec,14,36,,,,,,,,,,,,,"
1996,FI,17,Ireland,Irlande,Eimear Quinn,The Voice,Anglais,1,162,,,,,,,,,,,,,
1996,FI,19,Iceland,Islande,Anna Mjöll,Sjúbidú,Islandais,13,51,,,,,,,,,,,,,
1996,FI,6,Malta,Malte,Miriam Christine,In a Woman's Heart,Anglais,10,68,,,,,,,,,,,,,
1996,FI,12,Norway,Norvège (hôte),Elisabeth Andreassen,I evighet,Norvégien,2,114,,,,,,,,,,,,,
1996,FI,15,The netherlands,Pays-Bas,Maxine & Franklin Brown,De eerste keer,Néerlandais,7,78,,,,,,,,,,,,,
1996,FI,20,Poland,Pologne,Kasia Kowalska,Chcę znać swój grzech,Polonais,15,31,,,,,,,,,,,,,
1996,FI,4,Portugal,Portugal,Lúcia Moniz,O meu coração não tem cor,Portugais,6,92,,,,,,,,,,,,,
1996,FI,2,United kingdom,Royaume-Uni,Gina G,Ooh Aah... Just a Little Bit,Anglais,8,77,,,,,,,,,,,,,
1996,FI,22,,Slovaquie,Marcel Palonder,Kým nás máš,Slovaque,18,19,,,,,,,,,,,,,
1996,FI,14,Slovenia,Slovénie,Regina,Dan najlepših sanj,Slovène,21,16,,,,,,,,,,,,,
1996,FI,23,Sweden,Suède,One More Time,Den vilda,Suédois,3,100,,,,,,,,,,,,,
1996,FI,9,Switzerland,Suisse,Kathy Leander,Mon cœur l'aime,Français,16,22,,,,,,,,,,,,,
1996,FI,1,Turkey,Turquie,Şebnem Paker,Beçinsi mevsim,Turc,12,57,,,,,,,,,,,,,
1995,FI,3,Germany,Allemagne,Stone & Stone,Verliebt in Dich,Allemand,23,1,,,,,,,,,,,,,
1995,FI,8,Austria,Autriche,Stella Jones,Die Welt dreht sich verkehrt,Allemand,13,67,,,,,,,,,,,,,
1995,FI,14,Belgium,Belgique,Frédéric Etherlinck,La voix est libre,Français,20,8,,,,,,,,,,,,,
1995,FI,4,,Bosnie-Herzégovine,Davorin Popović,Dvadeset i prvi vijek,Bosnien,19,14,,,,,,,,,,,,,
"1995,FI,17,Cyprus,Chypre,Alexandros Panayi,""Sti fotiá"
"(Στη φωτιά)"",Grec,9,79,,,,,,,,,,,,,"
1995,FI,11,Croatia,Croatie,Magazin & Lidija,Nostalgija,Croate,6,91,,,,,,,,,,,,,
1995,FI,19,Denmark,Danemark,Aud Wilken,Fra Mols til Skagen,Danois,5,92,,,,,,,,,,,,,
1995,FI,9,Spain,Espagne,Anabel Conde,Vuelve conmigo,Espagnol,2,119,,,,,,,,,,,,,
1995,FI,12,France,France,Nathalie Santamaria,Il me donne rendez-vous,Français,4,94,,,,,,,,,,,,,
"1995,FI,23,Greece,Grèce,Elina Konstantopoulou,""Pia prosefhí"
"(Ποια προσευχή)"",Grec,12,68,,,,,,,,,,,,,"
1995,FI,13,Hungary,Hongrie,Csaba Szigeti,Új név a régi ház falán,Hongrois,22,3,,,,,,,,,,,,,
1995,FI,2,Ireland,Irlande (hôte),Eddie Friel,Dreamin',Anglais,14,44,,,,,,,,,,,,,
1995,FI,7,Iceland,Islande,Björgvin Halldórsson,Núna,Islandais,15,31,,,,,,,,,,,,,
"1995,FI,21,Israel,Israël,Liora,""Amen"
"(אמן)"",Hébreu,8,81,,,,,,,,,,,,,"
1995,FI,22,Malta,Malte,Mike Spiteri,Keep Me in Mind,Anglais,10,76,,,,,,,,,,,,,
1995,FI,5,Norway,Norvège,Secret Garden,Nocturne,Norvégien,1,148,,,,,,,,,,,,,
1995,FI,1,Poland,Pologne,Justyna Steczkowska,Sama,Polonais,18,15,,,,,,,,,,,,,
1995,FI,16,Portugal,Portugal,Tó Cruz,Baunilha e chocolate,Portugais,21,5,,,,,,,,,,,,,
1995,FI,15,United kingdom,Royaume-Uni,Love City Groove,Love City Groove,Anglais,10,76,,,,,,,,,,,,,
"1995,FI,6,Russia,Russie,Philipp Kirkorov,""Kolybelnaja dlja vulkana"
"(Колыбельная для вулкана)"",Russe,17,17,,,,,,,,,,,,,"
1995,FI,20,Slovenia,Slovénie,Darja Švajger,Prisluhni mi,Slovène,7,84,,,,,,,,,,,,,
1995,FI,18,Sweden,Suède,Jan Johansen,Se på mej,Suédois,3,100,,,,,,,,,,,,,
1995,FI,10,Turkey,Turquie,Arzu Ece,Sev,Turc,16,21,,,,,,,,,,,,,
1994,FI,14,Germany,Allemagne,Mekado,Wir geben 'ne Party,Allemand,3,128,,,,,,,,,,,,,
1994,FI,20,Austria,Autriche,Petra Frey,Für den Frieden der Welt,Allemand,17,19,,,,,,,,,,,,,
1994,FI,18,,Bosnie-Herzégovine,Alma & Dejan,Ostani kraj mene,Bosnien,15,39,,,,,,,,,,,,,
"1994,FI,4,Cyprus,Chypre,Evrydíki,""Íme ánthropos ki egó"
"(Ειμαι άνθρωπος kι eγώ)"",Grec,11,51,,,,,,,,,,,,,"
1994,FI,7,Croatia,Croatie,Tony Cetinski,Nek'ti bude ljubav sva,Croate,16,27,,,,,,,,,,,,,
1994,FI,21,Spain,Espagne,Alejandro Abad,Ella no es ella,Espagnol,18,17,,,,,,,,,,,,,
1994,FI,10,Estonia,Estonie,Silvi Vrait,Nagu merelaine,Estonien,24,2,,,,,,,,,,,,,
1994,FI,2,Finland,Finlande,CatCat,Bye Bye Baby,Finnois,22,11,,,,,,,,,,,,,
1994,FI,25,France,France,Nina Morato,Je suis un vrai garçon,Français,7,74,,,,,,,,,,,,,
"1994,FI,19,Greece,Grèce,Kostas Bigalis & The Sea Lovers,""To trehandíri"
"(Tο tρεχαντήρι)"",Grec,14,44,,,,,,,,,,,,,"
1994,FI,22,Hungary,Hongrie,Friderika Bayer,Kinek mondjam el vétkeimet?,Hongrois,4,122,,,,,,,,,,,,,
1994,FI,3,Ireland,Irlande (hôte),Paul Harrington & Charlie McGettigan,Rock 'n' Roll Kids,Anglais,1,226,,,,,,,,,,,,,
1994,FI,5,Iceland,Islande,Sigga,Nætur,Islandais,12,49,,,,,,,,,,,,,
1994,FI,16,Lithuania,Lituanie,Ovidijus Vyšniauskas,Lopsine mylimai,Lituanien,25,0,,,,,,,,,,,,,
1994,FI,12,Malta,Malte,Chris & Moira,More than Love,Anglais,5,97,,,,,,,,,,,,,
1994,FI,17,Norway,Norvège,Elisabeth Andreassen & Jan Werner Danielsen,Duett,Norvégien,6,76,,,,,,,,,,,,,
1994,FI,13,The netherlands,Pays-Bas,Willeke Alberti,Waar is de zon?,Néerlandais,23,4,,,,,,,,,,,,,
1994,FI,24,Poland,Pologne,Edyta Górniak,To nie ja!,Polonais,2,166,,,,,,,,,,,,,
1994,FI,8,Portugal,Portugal,Sara Tavares,Chamar a música,Portugais,8,73,,,,,,,,,,,,,
1994,FI,11,Romania,Roumanie,Dan Bittman,Dincolo de nori,Roumain,21,14,,,,,,,,,,,,,
1994,FI,6,United kingdom,Royaume-Uni,Frances Ruffelle,Lonely Symphony (We Will Be Free),Anglais,10,63,,,,,,,,,,,,,
"1994,FI,23,Russia,Russie,Youddiph,""Večnyj strannik"
"(Вечный странник)"",Russe,9,70,,,,,,,,,,,,,"
1994,FI,15,,Slovaquie,Tublatanka,Nekonečná pieseň,Slovaque,19,15,,,,,,,,,,,,,
1994,FI,1,Sweden,Suède,Marie Bergman & Roger Pontare,Stjärnorna,Suédois,13,48,,,,,,,,,,,,,
1994,FI,9,Switzerland,Suisse,Duilio,Sto pregando,Italien,19,15,,,,,,,,,,,,,
1993,FI,3,Germany,Allemagne,Münchener Freiheit,Viel zu weit,Allemand,18,18,,,,,,,,,,,,,
1993,FI,10,Austria,Autriche,Tony Wegas,Maria Magdalena,Allemand,14,32,,,,,,,,,,,,,
1993,FI,7,Belgium,Belgique,Barbara Dex,Iemand als jij,Néerlandais,25,3,,,,,,,,,,,,,
1993,FI,18,,Bosnie-Herzégovine,Fazla,Sva bol svijeta,Bosnien,16,27,,,,,,,,,,,,,
"1993,FI,23,Cyprus,Chypre,Zymboulakis & Van Beke,""Mi stamatas"
"(Μη σταματάς)"",Grec,19,17,,,,,,,,,,,,,"
"1993,FI,21,Croatia,Croatie,Put,Don't Ever Cry,""Croate, anglais"",15,31,,,,,,,,,,,,,"
1993,FI,5,Denmark,Danemark,Tommy Seebach Band,Under stjernerne på himlen,Danois,22,9,,,,,,,,,,,,,
1993,FI,22,Spain,Espagne,Eva Santamaría,Hombres,Espagnol,11,58,,,,,,,,,,,,,
1993,FI,17,Finland,Finlande,Katri Helena,Tule luo,Finnois,17,20,,,,,,,,,,,,,
"1993,FI,12,France,France,Patrick Fiori,Mama Corsica,""Français, corse"",4,121,,,,,,,,,,,,,"
"1993,FI,6,Greece,Grèce,Katerina Garbi,""Elláda, chóra tou fotós"
"(Ελλάδα, χώρα tου φωτός)"",Grec,9,64,,,,,,,,,,,,,"
1993,FI,14,Ireland,Irlande (hôte),Niamh Kavanagh,In Your Eyes,Anglais,1,187,,,,,,,,,,,,,
1993,FI,9,Iceland,Islande,Inga,Þá veistu svarið,Islandais,13,42,,,,,,,,,,,,,
"1993,FI,24,Israel,Israël,Shiru Group,""Shiru"
"(שירו)"",Hébreu,24,4,,,,,,,,,,,,,"
1993,FI,1,Italy,Italie,Enrico Ruggeri,Sole d'Europa,Italien,12,45,,,,,,,,,,,,,
"1993,FI,15,,Luxembourg,Modern Times,Donne-moi une chance,""Français, luxembourgeois"",20,11,,,,,,,,,,,,,"
1993,FI,8,Malta,Malte,William Mangion,This Time,Anglais,8,69,,,,,,,,,,,,,
1993,FI,25,Norway,Norvège,Silje Vige,Alle mine tankar,Norvégien,5,120,,,,,,,,,,,,,
1993,FI,20,The netherlands,Pays-Bas,Ruth Jacott,Vrede,Néerlandais,6,92,,,,,,,,,,,,,
1993,FI,11,Portugal,Portugal,Anabela,A cidade (até ser dia),Portugais,10,60,,,,,,,,,,,,,
1993,FI,19,United kingdom,Royaume-Uni,Sonia,Better the Devil You Know,Anglais,2,164,,,,,,,,,,,,,
1993,FI,16,Slovenia,Slovénie,1X Band,Tih deževen dan,Slovène,22,9,,,,,,,,,,,,,
1993,FI,13,Sweden,Suède,Arvingarna,Eloise,Suédois,7,89,,,,,,,,,,,,,
"1993,FI,4,Switzerland,Suisse,Annie Cotton,""Moi, tout simplement"",Français,3,148,,,,,,,,,,,,,"
1993,FI,2,Turkey,Turquie,Burak Aydos,Esmer yarim,Turc,21,10,,,,,,,,,,,,,
1992,FI,22,Germany,Allemagne,Wind,Träume sind für alle da,Allemand,16,27,,,,,,,,,,,,,
1992,FI,15,Austria,Autriche,Tony Wegas,Zusammen geh'n,Allemand,10,63,,,,,,,,,,,,,
"1992,FI,2,Belgium,Belgique,Morgane,""Nous, on veut des violons"",Français,20,11,,,,,,,,,,,,,"
"1992,FI,9,Cyprus,Chypre,Evrydíki,""Teriázoume"
"(Ταιριάζουμε)"",Grec,11,57,,,,,,,,,,,,,"
1992,FI,18,Denmark,Danemark,Kenny Lübcke & Lotte Nilsson,Alt det som ingen ser,Danois,12,47,,,,,,,,,,,,,
1992,FI,1,Spain,Espagne,Serafín Zubiri,Todo esto es la música,Espagnol,14,37,,,,,,,,,,,,,
"1992,FI,12,Finland,Finlande,Pave Maijanen,""Yamma, yamma"",Finnois,23,4,,,,,,,,,,,,,"
"1992,FI,6,France,France,Kali,Monté la riviè',""Créole, français"",8,73,,,,,,,,,,,,,"
"1992,FI,5,Greece,Grèce,Cleopatra,""Olou tou kósmou i elpída"
"(Ολου tου kόσμου η ελπίδα)"",Grec,5,94,,,,,,,,,,,,,"
1992,FI,17,Ireland,Irlande,Linda Martin,Why Me?,Anglais,1,155,,,,,,,,,,,,,
1992,FI,11,Iceland,Islande,Heart 2 Heart,Nei eða já,Islandais,7,80,,,,,,,,,,,,,
"1992,FI,3,Israel,Israël,Dafna Dekel,""Ze rak sport"
"(זה רק ספורט)"",Hébreu,6,85,,,,,,,,,,,,,"
1992,FI,19,Italy,Italie,Mia Martini,Rapsodia,Italien,4,111,,,,,,,,,,,,,
1992,FI,14,,Luxembourg,Marion Welter,Sou fräi,Luxembourgeois,21,10,,,,,,,,,,,,,
1992,FI,10,Malta,Malte,Mary Spiteri,Little child,Anglais,3,123,,,,,,,,,,,,,
1992,FI,21,Norway,Norvège,Merethe Trøan,Visjoner,Norvégien,18,23,,,,,,,,,,,,,
1992,FI,23,The netherlands,Pays-Bas,Humphrey Campbell,Wijs me de weg,Néerlandais,9,67,,,,,,,,,,,,,
1992,FI,8,Portugal,Portugal,Dina,Amor d'água fresca,Portugais,17,26,,,,,,,,,,,,,
1992,FI,16,United kingdom,Royaume-Uni,Michael Ball,One Step Out of Time,Anglais,2,139,,,,,,,,,,,,,
1992,FI,7,Sweden,Suède (hôte),Christer Björkman,I morgon är en annan dag,Suédois,22,9,,,,,,,,,,,,,
1992,FI,13,Switzerland,Suisse,Daisy Auvray,Mister Music Man,Français,15,32,,,,,,,,,,,,,
1992,FI,4,Turkey,Turquie,Aylin Vatankoş,Yaz bitti,Turc,19,17,,,,,,,,,,,,,
1992,FI,20,,Yougoslavie,Extra Nena,Ljubim te pesmama,Serbe,13,44,,,,,,,,,,,,,
1991,FI,17,Germany,Allemagne,Atlantis 2000,Dieser Traum darf niemals sterben,Allemand,18,10,,,,,,,,,,,,,
1991,FI,6,Austria,Autriche,Thomas Forstner,Venedig im Regen,Allemand,22,0,,,,,,,,,,,,,
1991,FI,18,Belgium,Belgique,Clouseau,Geef het op,Néerlandais,16,23,,,,,,,,,,,,,
1991,FI,21,Cyprus,Chypre,Elena Patroklou,S.O.S.,Grec,9,60,,,,,,,,,,,,,
1991,FI,13,Denmark,Danemark,Anders Frandsen,Lige der hvor hjertet slår,Danois,19,8,,,,,,,,,,,,,
1991,FI,19,Spain,Espagne,Sergio Dalma,Bailar pegados,Espagnol,4,119,,,,,,,,,,,,,
1991,FI,16,Finland,Finlande,Kaija Kärkinen,Hullu yö,Finnois,20,6,,,,,,,,,,,,,
1991,FI,9,France,France,Amina,C'est le dernier qui a parlé qui a raison,Français,2,146,,,,,,,,,,,,,
"1991,FI,4,Greece,Grèce,Sofia Vossou,""I Anixi"
"(H Ανοιξη)"",Grec,13,36,,,,,,,,,,,,,"
1991,FI,11,Ireland,Irlande,Kim Jackson,Could It Be That I'm In Love,Anglais,10,47,,,,,,,,,,,,,
1991,FI,2,Iceland,Islande,Stefán et Eyfi,Draumur um Nínu,Islandais,15,26,,,,,,,,,,,,,
"1991,FI,15,Israel,Israël,Duo Datz,""Kan"
"(כאן)"",Hébreu,3,139,,,,,,,,,,,,,"
1991,FI,22,Italy,Italie (hôte),Peppino di Capri,Comme è ddoce 'o mare,Napolitain,7,89,,,,,,,,,,,,,
1991,FI,7,,Luxembourg,Sarah Bray,Un baiser volé,Français,14,29,,,,,,,,,,,,,
1991,FI,3,Malta,Malte,Georgina et Paul Giordimaina,Could It Be,Anglais,6,106,,,,,,,,,,,,,
1991,FI,14,Norway,Norvège,Just 4 Fun,Mrs. Thompson,Norvégien,17,14,,,,,,,,,,,,,
1991,FI,12,Portugal,Portugal,Dulce Pontes,Lusitana paixão,Portugais,8,62,,,,,,,,,,,,,
1991,FI,20,United kingdom,Royaume-Uni,Samantha Janus,A Message to Your Heart,Anglais,10,47,,,,,,,,,,,,,
1991,FI,8,Sweden,Suède,Carola,Fångad av en stormvind,Suédois,1,146,,,,,,,,,,,,,
1991,FI,5,Switzerland,Suisse,Sandra Simó,Canzone per te,Italien,5,118,,,,,,,,,,,,,
"1991,FI,10,Turkey,Turquie,""Izel, Reyhan & Can"",Iki dakika,Turc,12,44,,,,,,,,,,,,,"
1991,FI,1,,Yougoslavie,Baby Doll,Brazil,Serbo-croate,21,1,,,,,,,,,,,,,
1990,FI,13,Germany,Allemagne,Chris Kempers & Daniel Kovac,Frei zu leben,Allemand,9,60,,,,,,,,,,,,,
1990,FI,20,Austria,Autriche,Simone,Keine Mauern mehr,Allemand,10,58,,,,,,,,,,,,,
1990,FI,3,Belgium,Belgique,Philippe Lafontaine,Macédomienne,Français,12,46,,,,,,,,,,,,,
"1990,FI,21,Cyprus,Chypre,Anastazio,""Milós polí"
"(Μιλάς πολύ)"",Grec,14,36,,,,,,,,,,,,,"
"1990,FI,11,Denmark,Danemark,Lonnie Devantier,""Hallo, hallo"",Danois,8,64,,,,,,,,,,,,,"
1990,FI,1,Spain,Espagne,Azúcar Moreno,Bandido,Espagnol,5,96,,,,,,,,,,,,,
1990,FI,22,Finland,Finlande,Beat,Fri?,Suédois,21,8,,,,,,,,,,,,,
1990,FI,14,France,France,Joëlle Ursull,White and Black Blues,Français,2,132,,,,,,,,,,,,,
"1990,FI,2,Greece,Grèce,Christos Callow,""Horis skopó"
"(Χωρίς σκοπό)"",Grec,19,11,,,,,,,,,,,,,"
1990,FI,17,Ireland,Irlande,Liam Reilly,Somewhere in Europe,Anglais,2,132,,,,,,,,,,,,,
1990,FI,8,Iceland,Islande,Stjórnin,Eitt lag enn,Islandais,4,124,,,,,,,,,,,,,
"1990,FI,10,Israel,Israël,Rita,""Shara Barkhovot"
"(שרה ברחובות)"",Hébreu,18,16,,,,,,,,,,,,,"
1990,FI,19,Italy,Italie,Toto Cutugno,Insieme: 1992,Italien,1,149,,,,,,,,,,,,,
1990,FI,6,,Luxembourg,Céline Carzo,Quand je te rêve,Français,13,38,,,,,,,,,,,,,
1990,FI,9,Norway,Norvège,Ketil Stokkan,Branderburger Tor,Norvégien,21,8,,,,,,,,,,,,,
1990,FI,5,The netherlands,Pays-Bas,Maywood,Ik wil alles met je delen,Néerlandais,15,25,,,,,,,,,,,,,
1990,FI,16,Portugal,Portugal,Nucha,Há sempre alguém,Portugais,20,9,,,,,,,,,,,,,
1990,FI,7,United kingdom,Royaume-Uni,Emma,Give a Little Love Back to the World,Anglais,6,87,,,,,,,,,,,,,
1990,FI,18,Sweden,Suède,Edin-Ådahl,Som en vind,Suédois,16,24,,,,,,,,,,,,,
1990,FI,12,Switzerland,Suisse,Egon Egemann,Musik klingt in die Welt hinaus,Allemand,11,51,,,,,,,,,,,,,
1990,FI,4,Turkey,Turquie,Kayahan,Gözlerinin hapsindeyim,Turc,17,21,,,,,,,,,,,,,
1990,FI,15,,Yougoslavie (hôte),Tajči,Hajde da ludujemo,Serbo-croate,7,81,,,,,,,,,,,,,
1989,FI,21,Germany,Allemagne,Nino de Angelo,Flieger,Allemand,14,46,,,,,,,,,,,,,
1989,FI,13,Austria,Autriche,Thomas Forstner,Nur ein Lied,Allemand,5,97,,,,,,,,,,,,,
1989,FI,6,Belgium,Belgique,Ingeborg,Door de wind,Néerlandais,19,13,,,,,,,,,,,,,
"1989,FI,17,Cyprus,Chypre,Fani Polymeri & Yiannis Savvidakis,""Apópse as vrethoúme"
"(Απόψε aς βρεθούμε)"",Grec,11,51,,,,,,,,,,,,,"
1989,FI,12,Denmark,Danemark,Birthe Kjær,Vi maler byen rød,Danois,3,111,,,,,,,,,,,,,
1989,FI,16,Spain,Espagne,Nina,Nacida para amar,Espagnol,6,88,,,,,,,,,,,,,
1989,FI,14,Finland,Finlande,Anneli Saaristo,La dolce vita,Finnois,7,76,,,,,,,,,,,,,
1989,FI,15,France,France,Nathalie Pâque,J'ai volé la vie,Français,8,60,,,,,,,,,,,,,
"1989,FI,19,Greece,Grèce,Mariana Efstratiou,""To dikó sou astéri"
"(Το δικό σου αστέρι)"",Grec,9,56,,,,,,,,,,,,,"
1989,FI,3,Ireland,Irlande,Kiev Connoly & The Missing Passengers,The Real Me,Anglais,18,21,,,,,,,,,,,,,
1989,FI,20,Iceland,Islande,Daníel,Það sem enginn sér,Islandais,22,0,,,,,,,,,,,,,
"1989,FI,2,Israel,Israël,Gili & Galit,""Derech Hamelech"
"(דרך המלך)"",Hébreu,12,50,,,,,,,,,,,,,"
1989,FI,1,Italy,Italie,Anna Oxa & Fausto Leali,Avrei voluto,Italien,9,56,,,,,,,,,,,,,
1989,FI,11,,Luxembourg,Park Café,Monsieur,Français,20,8,,,,,,,,,,,,,
1989,FI,8,Norway,Norvège,Britt-Synnøve Johansen,Venners nærhet,Norvégien,17,30,,,,,,,,,,,,,
1989,FI,4,The netherlands,Pays-Bas,Justine Pelmelay,Blijf zoals je bent,Néerlandais,15,45,,,,,,,,,,,,,
1989,FI,9,Portugal,Portugal,Da Vinci,Conquistador,Portugais,16,39,,,,,,,,,,,,,
1989,FI,7,United kingdom,Royaume-Uni,Live Report,Why Do I Always Get It Wrong,Anglais,2,130,,,,,,,,,,,,,
1989,FI,10,Sweden,Suède,Tommy Nilsson,En dag,Suédois,4,110,,,,,,,,,,,,,
1989,FI,18,Switzerland,Suisse (hôte),Furbaz,Viver senza tei,Romanche,13,47,,,,,,,,,,,,,
"1989,FI,5,Turkey,Turquie,Pan,""Bana, bana"",Turc,21,5,,,,,,,,,,,,,"
1989,FI,22,,Yougoslavie,Riva,Rock Me,Serbo-croate,1,137,,,,,,,,,,,,,
1988,FI,11,Germany,Allemagne,Maxi & Chris Garden,Lied für einen Freund,Allemand,14,48,,,,,,,,,,,,,
1988,FI,12,Austria,Autriche,Wilfried,Lisa Mona Lisa,Allemand,21,0,,,,,,,,,,,,,
1988,FI,16,Belgium,Belgique,Reynaert,Laissez briller le soleil,Français,18,5,,,,,,,,,,,,,
1988,FI,13,Denmark,Danemark,Hot Eyes,Ka' du se hva' jeg sa'?,Danois,3,92,,,,,,,,,,,,,
1988,FI,6,Spain,Espagne,La Década Prodigiosa,La chica que yo quiero (Made in Spain),Espagnol,11,58,,,,,,,,,,,,,
1988,FI,3,Finland,Finlande,Boulevard,Nauravat silmät muistetaan,Finnois,20,3,,,,,,,,,,,,,
1988,FI,19,France,France,Gérard Lenorman,Chanteur de charme,Français,10,64,,,,,,,,,,,,,
"1988,FI,14,Greece,Grèce,Afroditi Frida,""Clown"
"(Κλόουν)"",Grec,17,10,,,,,,,,,,,,,"
1988,FI,10,Ireland,Irlande (hôte),Jump The Gun,Take Him Home,Anglais,8,79,,,,,,,,,,,,,
1988,FI,1,Iceland,Islande,Beathoven,Þú og þeir (Sókrates),Islandais,16,20,,,,,,,,,,,,,
"1988,FI,8,Israel,Israël,Yardena Arazi,""Ben Adam"
"(בן אדם)"",Hébreu,7,85,,,,,,,,,,,,,"
1988,FI,18,Italy,Italie,Luca Barbarossa,Vivo (Ti scrivo),Italien,12,52,,,,,,,,,,,,,
1988,FI,17,,Luxembourg,Lara Fabian,Croire,Français,4,90,,,,,,,,,,,,,
1988,FI,15,Norway,Norvège,Karoline Krüger,For vår jord,Norvégien,5,88,,,,,,,,,,,,,
1988,FI,7,The netherlands,Pays-Bas,Gerard Joling,Shangri-La,Néerlandais,9,70,,,,,,,,,,,,,
1988,FI,20,Portugal,Portugal,Dora,Voltarei,Portugais,18,5,,,,,,,,,,,,,
1988,FI,4,United kingdom,Royaume-Uni,Scott Fitzgerald,Go,Anglais,2,136,,,,,,,,,,,,,
1988,FI,2,Sweden,Suède,Tommy Körberg,Stad i ljus,Suédois,12,52,,,,,,,,,,,,,
1988,FI,9,Switzerland,Suisse,Céline Dion,Ne partez pas sans moi,Français,1,137,,,,,,,,,,,,,
1988,FI,5,Turkey,Turquie,MFÖ,Sufi,Turc,15,37,,,,,,,,,,,,,
1988,FI,21,,Yougoslavie,Srebrna Krila,Mangup,Serbo-croate,6,87,,,,,,,,,,,,,
1987,FI,16,Germany,Allemagne,Wind,Lass die Sonne in dein Herz,Allemand,2,141,,,,,,,,,,,,,
1987,FI,3,Austria,Autriche,Gary Lux,Nur noch Gefühl,Allemand,20,8,,,,,,,,,,,,,
1987,FI,5,Belgium,Belgique (hôte),Liliane Saint-Pierre,Soldiers of Love,Néerlandais,11,56,,,,,,,,,,,,,
"1987,FI,17,Cyprus,Chypre,Aléxia,""Áspro-mavro"
"(Άσπρο-μαύρο)"",Grec,7,80,,,,,,,,,,,,,"
1987,FI,19,Denmark,Danemark,Anne-Cathrine Herdorff & Bandjo,En lille melodi,Danois,5,83,,,,,,,,,,,,,
1987,FI,9,Spain,Espagne,Patricia Kraus,No estás solo,Espagnol,19,10,,,,,,,,,,,,,
1987,FI,18,Finland,Finlande,Vikky Rosti & Boulevard,Sata salamaa,Finnois,15,32,,,,,,,,,,,,,
1987,FI,15,France,France,Christine Minier,Les mots d'amour n'ont pas de dimanche,Français,14,44,,,,,,,,,,,,,
"1987,FI,11,Greece,Grèce,Bang,""Stop"
"(Στοπ)"",Grec,10,64,,,,,,,,,,,,,"
1987,FI,20,Ireland,Irlande,Johnny Logan,Hold Me Now,Anglais,1,172,,,,,,,,,,,,,
1987,FI,4,Iceland,Islande,Halla Margrét,Hægt og hljótt,Islandais,16,28,,,,,,,,,,,,,
"1987,FI,2,Israel,Israël,Datner & Kushnir,""Shir Habatlanim"
"(שיר הבטלנים)"",Hébreu,8,73,,,,,,,,,,,,,"
1987,FI,7,Italy,Italie,Umberto Tozzi & Raf,Gente di mare,Italien,3,103,,,,,,,,,,,,,
"1987,FI,13,,Luxembourg,Plastic Bertrand,""Amour, amour"",Français,21,4,,,,,,,,,,,,,"
1987,FI,1,Norway,Norvège,Kate,Mitt liv,Norvégien,9,65,,,,,,,,,,,,,
1987,FI,12,The netherlands,Pays-Bas,Marcha,Rechtop in de wind,Néerlandais,5,83,,,,,,,,,,,,,
1987,FI,8,Portugal,Portugal,Nevada,Neste barco à vela,Portugais,18,15,,,,,,,,,,,,,
1987,FI,14,United kingdom,Royaume-Uni,Rikki,Only the Light,Anglais,13,47,,,,,,,,,,,,,
1987,FI,6,Sweden,Suède,Lotta Engberg,Boogaloo,Suédois,12,50,,,,,,,,,,,,,
"1987,FI,22,Switzerland,Suisse,Carol Rich,""Moitié, moitié"",Français,17,26,,,,,,,,,,,,,"
1987,FI,10,Turkey,Turquie,Seyyal Taner & Lokomotif,Şarkım Sëvgi Üstüne,Turc,22,0,,,,,,,,,,,,,
1987,FI,21,,Yougoslavie,Novi Fosili,Ja sam za ples,Serbo-croate,4,92,,,,,,,,,,,,,
1986,FI,14,Germany,Allemagne,Ingrid Peters,Über die Brücke geh'n,Allemand,8,62,,,,,,,,,,,,,
1986,FI,16,Austria,Autriche,Timna Brauer,Die Zeit ist einsam,Allemand,18,12,,,,,,,,,,,,,
